'EPIC N.MF.MV Log File

'Date,N.MF.MV
08/06/2023 13:32:49.994,-2.00E-04
08/06/2023 13:32:51.014,-2.00E-04
08/06/2023 13:32:53.051,0.0
08/06/2023 13:32:54.071,0.0
08/06/2023 13:32:55.081,0.0
08/06/2023 13:32:56.089,2.00E-04
08/06/2023 13:32:57.114,2.00E-04
08/06/2023 13:33:03.216,1.00E-04
08/06/2023 13:33:04.238,1.00E-04
08/06/2023 13:33:06.265,5.00E-04
08/06/2023 13:33:07.288,5.00E-04
08/06/2023 13:33:09.314,1.00E-04
08/06/2023 13:33:10.329,1.00E-04
08/06/2023 13:33:13.377,4.00E-04
08/06/2023 13:33:14.389,4.00E-04
08/06/2023 13:33:22.542,0.0
08/06/2023 13:33:23.562,0.0
08/06/2023 13:33:24.581,0.0
08/06/2023 13:33:25.602,-2.00E-04
08/06/2023 13:33:26.614,-2.00E-04
08/06/2023 13:33:28.660,2.00E-04
08/06/2023 13:33:30.692,2.00E-04
08/06/2023 13:33:31.712,4.00E-04
08/06/2023 13:33:32.732,4.00E-04
08/06/2023 13:33:45.945,0.0
08/06/2023 13:33:46.965,0.0
08/06/2023 13:33:47.986,0.0
08/06/2023 13:33:49.005,0.0
08/06/2023 13:33:50.022,0.0
08/06/2023 13:33:51.030,0.0
08/06/2023 13:33:52.044,-3.00E-04
08/06/2023 13:33:53.057,-3.00E-04
08/06/2023 13:33:58.149,4.00E-04
08/06/2023 13:34:00.194,4.00E-04
08/06/2023 13:34:02.229,0.0
08/06/2023 13:34:03.239,0.0
08/06/2023 13:34:04.250,1.00E-04
08/06/2023 13:34:05.262,1.00E-04
08/06/2023 13:34:10.336,2.00E-04
08/06/2023 13:34:11.347,2.00E-04
08/06/2023 13:34:23.541,1.00E-04
08/06/2023 13:34:24.564,1.00E-04
08/06/2023 13:34:32.691,0.0
08/06/2023 13:34:33.710,0.0
08/06/2023 13:34:34.721,0.0
08/06/2023 13:34:35.736,0.0
08/06/2023 13:34:36.749,0.0
08/06/2023 13:34:37.765,0.0
08/06/2023 13:34:38.776,0.0
08/06/2023 13:34:39.798,-2.00E-04
08/06/2023 13:34:40.809,-2.00E-04
08/06/2023 13:34:56.067,0.0
08/06/2023 13:34:57.079,0.0
08/06/2023 13:34:58.088,0.0
08/06/2023 13:34:59.110,1.00E-04
08/06/2023 13:35:00.130,1.00E-04
08/06/2023 13:35:03.192,0.0
08/06/2023 13:35:04.207,0.0
08/06/2023 13:35:05.218,0.0
08/06/2023 13:35:06.235,-4.00E-04
08/06/2023 13:35:07.246,-4.00E-04
08/06/2023 13:35:22.486,1.00E-04
08/06/2023 13:35:24.507,1.00E-04
08/06/2023 13:35:29.601,2.00E-04
08/06/2023 13:35:31.635,2.00E-04
08/06/2023 13:35:33.676,2.00E-04
08/06/2023 13:35:35.710,3.00E-04
08/06/2023 13:35:37.752,3.00E-04
08/06/2023 13:35:38.760,2.00E-04
08/06/2023 13:35:39.782,2.00E-04
08/06/2023 13:35:51.973,3.00E-04
08/06/2023 13:35:52.983,3.00E-04
08/06/2023 13:36:08.233,2.00E-04
08/06/2023 13:36:09.251,2.00E-04
08/06/2023 13:36:15.345,4.00E-04
08/06/2023 13:36:16.360,4.00E-04
08/06/2023 13:36:18.393,0.0
08/06/2023 13:36:19.412,0.0
08/06/2023 13:36:20.423,0.0
08/06/2023 13:36:21.440,-1.00E-04
08/06/2023 13:36:22.452,-1.00E-04
08/06/2023 13:36:28.547,1.00E-04
08/06/2023 13:36:30.590,1.00E-04
08/06/2023 13:36:31.611,5.00E-04
08/06/2023 13:36:32.626,5.00E-04
08/06/2023 13:36:35.676,2.00E-04
08/06/2023 13:36:36.687,2.00E-04
08/06/2023 13:36:38.708,1.00E-04
08/06/2023 13:36:39.727,1.00E-04
08/06/2023 13:37:00.065,0.0
08/06/2023 13:37:01.080,0.0
08/06/2023 13:37:02.092,0.0
08/06/2023 13:37:03.107,0.0
08/06/2023 13:37:04.129,-2.00E-04
08/06/2023 13:37:05.142,-2.00E-04
08/06/2023 13:37:10.214,0.0
08/06/2023 13:37:11.234,0.0
08/06/2023 13:37:12.248,0.0
08/06/2023 13:37:13.259,1.00E-04
08/06/2023 13:37:14.280,1.00E-04
08/06/2023 13:37:16.318,0.0
08/06/2023 13:37:17.340,0.0
08/06/2023 13:37:18.359,0.0
08/06/2023 13:37:19.380,-1.00E-04
08/06/2023 13:37:20.393,-1.00E-04
08/06/2023 13:37:33.597,0.0
08/06/2023 13:37:34.608,0.0
08/06/2023 13:37:35.620,0.0
08/06/2023 13:37:36.636,-2.00E-04
08/06/2023 13:37:37.650,-2.00E-04
08/06/2023 13:37:42.723,4.00E-04
08/06/2023 13:37:44.755,4.00E-04
08/06/2023 13:37:46.792,4.00E-04
08/06/2023 13:37:48.830,2.00E-04
08/06/2023 13:37:50.856,2.00E-04
08/06/2023 13:37:51.870,0.0
08/06/2023 13:37:52.882,0.0
08/06/2023 13:37:53.901,0.0
08/06/2023 13:37:54.911,-1.00E-04
08/06/2023 13:37:55.923,-1.00E-04
08/06/2023 13:38:11.192,0.0
08/06/2023 13:38:12.217,0.0
08/06/2023 13:38:13.231,0.0
08/06/2023 13:38:14.240,0.0
08/06/2023 13:38:15.251,-3.00E-04
08/06/2023 13:38:16.262,-3.00E-04
08/06/2023 13:38:18.291,4.00E-04
08/06/2023 13:38:20.298,4.00E-04
08/06/2023 13:38:21.321,6.00E-04
08/06/2023 13:38:22.343,6.00E-04
08/06/2023 13:38:28.446,1.00E-04
08/06/2023 13:38:29.464,1.00E-04
08/06/2023 13:38:39.608,0.0
08/06/2023 13:38:40.627,0.0
08/06/2023 13:38:41.648,0.0
08/06/2023 13:38:42.659,1.00E-04
08/06/2023 13:38:43.671,1.00E-04
08/06/2023 13:39:06.047,0.0
08/06/2023 13:39:07.066,0.0
08/06/2023 13:39:08.086,0.0
08/06/2023 13:39:09.098,0.0
08/06/2023 13:39:10.112,-2.00E-04
08/06/2023 13:39:11.124,-2.00E-04
08/06/2023 13:39:13.160,2.00E-04
08/06/2023 13:39:15.185,2.00E-04
08/06/2023 13:39:17.209,1.00E-04
08/06/2023 13:39:19.248,1.00E-04
08/06/2023 13:39:20.252,4.00E-04
08/06/2023 13:39:21.266,4.00E-04
08/06/2023 13:39:23.294,1.00E-04
08/06/2023 13:39:24.305,1.00E-04
08/06/2023 13:39:33.482,4.00E-04
08/06/2023 13:39:34.495,4.00E-04
08/06/2023 13:39:43.622,2.00E-04
08/06/2023 13:39:44.634,2.00E-04
08/06/2023 13:40:19.154,3.00E-04
08/06/2023 13:40:20.165,3.00E-04
08/06/2023 13:40:23.208,4.00E-04
08/06/2023 13:40:24.223,4.00E-04
08/06/2023 13:40:26.267,0.0
08/06/2023 13:40:27.286,0.0
08/06/2023 13:40:28.300,0.0
08/06/2023 13:40:29.318,0.0
08/06/2023 13:40:30.331,0.0
08/06/2023 13:40:31.345,0.0
08/06/2023 13:40:32.356,-1.00E-04
08/06/2023 13:40:33.377,-1.00E-04
08/06/2023 13:40:35.410,0.0
08/06/2023 13:40:36.438,0.0
08/06/2023 13:40:37.454,0.0
08/06/2023 13:40:38.473,0.0
08/06/2023 13:40:39.485,2.00E-04
08/06/2023 13:40:40.501,2.00E-04
08/06/2023 13:40:45.573,4.00E-04
08/06/2023 13:40:46.599,4.00E-04
08/06/2023 13:40:52.691,1.00E-04
08/06/2023 13:40:53.718,1.00E-04
08/06/2023 13:40:55.761,0.0
08/06/2023 13:40:56.780,0.0
08/06/2023 13:40:57.799,0.0
08/06/2023 13:40:58.811,0.0
08/06/2023 13:40:59.830,0.0
08/06/2023 13:41:00.850,0.0
08/06/2023 13:41:01.870,2.00E-04
08/06/2023 13:41:02.897,2.00E-04
08/06/2023 13:41:05.938,1.00E-04
08/06/2023 13:41:06.950,1.00E-04
08/06/2023 13:41:12.030,5.00E-04
08/06/2023 13:41:13.041,5.00E-04
08/06/2023 13:41:15.073,1.00E-04
08/06/2023 13:41:16.085,1.00E-04
08/06/2023 13:41:22.195,0.0
08/06/2023 13:41:23.205,0.0
08/06/2023 13:41:24.219,1.00E-04
08/06/2023 13:41:25.232,1.00E-04
08/06/2023 13:41:31.334,4.00E-04
08/06/2023 13:41:32.342,4.00E-04
08/06/2023 13:41:34.366,0.0
08/06/2023 13:41:35.377,0.0
08/06/2023 13:41:36.395,0.0
08/06/2023 13:41:37.407,0.0
08/06/2023 13:41:38.426,0.0
08/06/2023 13:41:39.437,0.0
08/06/2023 13:41:40.447,2.00E-04
08/06/2023 13:41:41.461,2.00E-04
08/06/2023 13:41:43.493,0.0
08/06/2023 13:41:44.519,0.0
08/06/2023 13:41:45.527,0.0
08/06/2023 13:41:46.537,0.0
08/06/2023 13:41:47.554,0.0
08/06/2023 13:41:48.577,0.0
08/06/2023 13:41:49.589,0.0
08/06/2023 13:41:50.604,-1.00E-04
08/06/2023 13:41:51.623,-1.00E-04
08/06/2023 13:42:00.760,4.00E-04
08/06/2023 13:42:02.794,4.00E-04
08/06/2023 13:42:09.907,1.00E-04
08/06/2023 13:42:11.932,1.00E-04
08/06/2023 13:42:13.953,1.00E-04
08/06/2023 13:42:20.063,2.00E-04
08/06/2023 13:42:22.104,2.00E-04
08/06/2023 13:42:36.349,0.0
08/06/2023 13:42:37.358,0.0
08/06/2023 13:42:38.377,0.0
08/06/2023 13:42:39.398,-2.00E-04
08/06/2023 13:42:40.418,-2.00E-04
08/06/2023 13:42:43.461,2.00E-04
08/06/2023 13:42:45.484,2.00E-04
08/06/2023 13:42:46.500,6.00E-04
08/06/2023 13:42:47.521,6.00E-04
08/06/2023 13:42:49.560,1.00E-04
08/06/2023 13:42:50.574,1.00E-04
08/06/2023 13:42:52.615,4.00E-04
08/06/2023 13:42:53.636,4.00E-04
08/06/2023 13:43:04.831,0.0
08/06/2023 13:43:05.847,0.0
08/06/2023 13:43:06.876,0.0
08/06/2023 13:43:07.889,0.0
08/06/2023 13:43:08.902,-1.00E-04
08/06/2023 13:43:09.915,-1.00E-04
08/06/2023 13:43:15.008,3.00E-04
08/06/2023 13:43:17.033,3.00E-04
08/06/2023 13:43:19.076,0.0
08/06/2023 13:43:20.089,0.0
08/06/2023 13:43:21.101,0.0
08/06/2023 13:43:22.121,0.0
08/06/2023 13:43:23.133,0.0
08/06/2023 13:43:24.154,0.0
08/06/2023 13:43:25.162,1.00E-04
08/06/2023 13:43:27.204,1.00E-04
08/06/2023 13:43:28.215,0.0
08/06/2023 13:43:29.239,0.0
08/06/2023 13:43:30.246,0.0
08/06/2023 13:43:31.261,-2.00E-04
08/06/2023 13:43:32.287,-2.00E-04
08/06/2023 13:43:34.318,0.0
08/06/2023 13:43:35.328,0.0
08/06/2023 13:43:36.339,0.0
08/06/2023 13:43:37.358,0.0
08/06/2023 13:43:38.378,-3.00E-04
08/06/2023 13:43:39.388,-3.00E-04
08/06/2023 13:43:41.419,2.00E-04
08/06/2023 13:43:43.441,2.00E-04
08/06/2023 13:43:48.536,0.0
08/06/2023 13:43:49.556,0.0
08/06/2023 13:43:50.587,0.0
08/06/2023 13:43:51.600,-1.00E-04
08/06/2023 13:43:52.619,-1.00E-04
08/06/2023 13:43:57.690,0.0
08/06/2023 13:43:58.710,0.0
08/06/2023 13:43:59.730,0.0
08/06/2023 13:44:00.749,-2.00E-04
08/06/2023 13:44:01.768,-2.00E-04
08/06/2023 13:44:04.820,1.00E-04
08/06/2023 13:44:06.846,1.00E-04
08/06/2023 13:44:20.073,2.00E-04
08/06/2023 13:44:22.105,2.00E-04
08/06/2023 13:44:23.117,4.00E-04
08/06/2023 13:44:24.141,4.00E-04
08/06/2023 13:44:26.175,3.00E-04
08/06/2023 13:44:27.184,3.00E-04
08/06/2023 13:44:49.503,0.0
08/06/2023 13:44:50.514,0.0
08/06/2023 13:44:51.530,0.0
08/06/2023 13:44:52.550,0.0
08/06/2023 13:44:53.569,0.0
08/06/2023 13:44:54.582,0.0
08/06/2023 13:44:55.593,-2.00E-04
08/06/2023 13:44:56.609,-2.00E-04
08/06/2023 13:44:59.668,0.0
08/06/2023 13:45:00.684,0.0
08/06/2023 13:45:01.698,0.0
08/06/2023 13:45:02.711,-3.00E-04
08/06/2023 13:45:03.732,-3.00E-04
08/06/2023 13:45:05.765,2.00E-04
08/06/2023 13:45:07.796,2.00E-04
08/06/2023 13:45:11.863,3.00E-04
08/06/2023 13:45:13.881,3.00E-04
08/06/2023 13:45:18.954,0.0
08/06/2023 13:45:19.967,0.0
08/06/2023 13:45:20.979,0.0
08/06/2023 13:45:21.999,1.00E-04
08/06/2023 13:45:23.014,1.00E-04
08/06/2023 13:45:32.159,4.00E-04
08/06/2023 13:45:33.174,4.00E-04
08/06/2023 13:45:35.205,1.00E-04
08/06/2023 13:45:36.213,1.00E-04
08/06/2023 13:45:38.256,5.00E-04
08/06/2023 13:45:39.267,5.00E-04
08/06/2023 13:45:41.306,2.00E-04
08/06/2023 13:45:42.322,2.00E-04
08/06/2023 13:45:44.363,0.0
08/06/2023 13:45:45.385,0.0
08/06/2023 13:45:46.404,0.0
08/06/2023 13:45:47.414,0.0
08/06/2023 13:45:48.432,2.00E-04
08/06/2023 13:45:49.445,2.00E-04
08/06/2023 13:45:57.564,0.0
08/06/2023 13:45:58.580,0.0
08/06/2023 13:45:59.593,0.0
08/06/2023 13:46:00.613,0.0
08/06/2023 13:46:01.624,-1.00E-04
08/06/2023 13:46:02.637,-1.00E-04
08/06/2023 13:46:04.670,0.0
08/06/2023 13:46:05.680,0.0
08/06/2023 13:46:06.690,0.0
08/06/2023 13:46:07.701,0.0
08/06/2023 13:46:08.715,0.0
08/06/2023 13:46:09.737,0.0
08/06/2023 13:46:10.756,2.00E-04
08/06/2023 13:46:11.766,2.00E-04
08/06/2023 13:46:14.823,0.0
08/06/2023 13:46:15.844,0.0
08/06/2023 13:46:16.853,0.0
08/06/2023 13:46:17.865,1.00E-04
08/06/2023 13:46:18.878,1.00E-04
08/06/2023 13:46:24.991,2.00E-04
08/06/2023 13:46:26.003,2.00E-04
08/06/2023 13:46:28.029,1.00E-04
08/06/2023 13:46:29.050,1.00E-04
08/06/2023 13:46:33.100,2.00E-04
08/06/2023 13:46:34.114,2.00E-04
08/06/2023 13:46:36.140,7.00E-04
08/06/2023 13:46:37.160,7.00E-04
08/06/2023 13:46:40.220,0.0
08/06/2023 13:46:41.232,0.0
08/06/2023 13:46:42.253,0.0
08/06/2023 13:46:43.264,0.0
08/06/2023 13:46:44.283,0.0
08/06/2023 13:46:45.302,0.0
08/06/2023 13:46:46.317,-1.00E-04
08/06/2023 13:46:47.329,-1.00E-04
08/06/2023 13:46:49.361,2.00E-04
08/06/2023 13:46:51.402,2.00E-04
08/06/2023 13:46:53.434,0.0
08/06/2023 13:46:54.447,0.0
08/06/2023 13:46:55.462,0.0
08/06/2023 13:46:56.474,-2.00E-04
08/06/2023 13:46:57.491,-2.00E-04
08/06/2023 13:47:02.561,0.0
08/06/2023 13:47:03.570,0.0
08/06/2023 13:47:04.584,0.0
08/06/2023 13:47:05.605,0.0
08/06/2023 13:47:06.627,3.00E-04
08/06/2023 13:47:07.647,3.00E-04
08/06/2023 13:47:09.665,6.00E-04
08/06/2023 13:47:10.676,6.00E-04
08/06/2023 13:47:12.696,0.0
08/06/2023 13:47:13.718,0.0
08/06/2023 13:47:14.734,0.0
08/06/2023 13:47:15.747,0.0
08/06/2023 13:47:16.771,-2.00E-04
08/06/2023 13:47:17.777,-2.00E-04
08/06/2023 13:47:18.786,4.00E-04
08/06/2023 13:47:20.817,4.00E-04
08/06/2023 13:47:21.833,0.0
08/06/2023 13:47:22.841,0.0
08/06/2023 13:47:23.865,0.0
08/06/2023 13:47:24.882,0.0
08/06/2023 13:47:25.903,3.00E-04
08/06/2023 13:47:26.928,3.00E-04
08/06/2023 13:47:28.963,0.0
08/06/2023 13:47:29.991,0.0
08/06/2023 13:47:31.014,0.0
08/06/2023 13:47:32.035,0.0
08/06/2023 13:47:33.055,0.0
08/06/2023 13:47:34.065,0.0
08/06/2023 13:47:35.078,0.0
08/06/2023 13:47:36.089,3.00E-04
08/06/2023 13:47:38.110,3.00E-04
08/06/2023 13:47:39.122,0.0
08/06/2023 13:47:40.135,0.0
08/06/2023 13:47:41.147,0.0
08/06/2023 13:47:42.158,0.0
08/06/2023 13:47:43.168,0.0
08/06/2023 13:47:44.185,0.0
08/06/2023 13:47:45.190,-2.00E-04
08/06/2023 13:47:46.200,-2.00E-04
08/06/2023 13:47:49.247,0.0
08/06/2023 13:47:50.270,0.0
08/06/2023 13:47:51.290,0.0
08/06/2023 13:47:52.301,-2.00E-04
08/06/2023 13:47:53.312,-2.00E-04
08/06/2023 13:48:02.465,0.0
08/06/2023 13:48:03.483,0.0
08/06/2023 13:48:04.501,0.0
08/06/2023 13:48:05.511,-1.00E-04
08/06/2023 13:48:06.530,-1.00E-04
08/06/2023 13:48:08.570,0.0
08/06/2023 13:48:09.582,0.0
08/06/2023 13:48:11.594,1.00E-04
08/06/2023 13:48:12.610,1.00E-04
08/06/2023 13:48:17.654,0.0
08/06/2023 13:48:18.659,0.0
08/06/2023 13:48:19.672,0.0
08/06/2023 13:48:20.685,0.0
08/06/2023 13:48:21.698,4.00E-04
08/06/2023 13:48:22.695,4.00E-04
08/06/2023 13:48:27.729,0.0
08/06/2023 13:48:28.733,0.0
08/06/2023 13:48:29.743,0.0
08/06/2023 13:48:30.763,-1.00E-04
08/06/2023 13:48:31.760,-1.00E-04
08/06/2023 13:48:40.827,1.00E-04
08/06/2023 13:48:42.842,1.00E-04
08/06/2023 13:48:46.867,0.0
08/06/2023 13:48:47.876,0.0
08/06/2023 13:48:48.880,0.0
08/06/2023 13:48:49.890,1.00E-04
08/06/2023 13:48:50.902,1.00E-04
08/06/2023 13:49:03.063,3.00E-04
08/06/2023 13:49:04.064,3.00E-04
08/06/2023 13:49:06.072,4.00E-04
08/06/2023 13:49:07.077,4.00E-04
08/06/2023 13:49:09.077,0.0
08/06/2023 13:49:11.095,0.0
08/06/2023 13:49:12.112,0.0
08/06/2023 13:49:13.114,3.00E-04
08/06/2023 13:49:14.125,3.00E-04
08/06/2023 13:49:22.135,0.0
08/06/2023 13:49:23.137,0.0
08/06/2023 13:49:25.137,0.0
08/06/2023 13:49:26.147,0.0
08/06/2023 13:49:27.159,0.0
08/06/2023 13:49:28.172,0.0
08/06/2023 13:49:29.192,0.0
08/06/2023 13:49:30.208,0.0
08/06/2023 13:49:31.220,0.0
08/06/2023 13:49:32.239,2.00E-04
08/06/2023 13:49:33.249,2.00E-04
08/06/2023 13:49:44.341,3.00E-04
08/06/2023 13:49:45.348,3.00E-04
08/06/2023 13:49:54.413,1.00E-04
08/06/2023 13:49:55.414,1.00E-04
08/06/2023 13:49:57.433,7.00E-04
08/06/2023 13:49:58.447,7.00E-04
08/06/2023 13:50:14.560,3.00E-04
08/06/2023 13:50:15.563,3.00E-04
08/06/2023 13:50:17.588,4.00E-04
08/06/2023 13:50:18.600,4.00E-04
08/06/2023 13:50:20.629,3.00E-04
08/06/2023 13:50:21.643,3.00E-04
08/06/2023 13:50:27.674,1.00E-04
08/06/2023 13:50:28.684,1.00E-04
08/06/2023 13:50:56.907,0.0
08/06/2023 13:50:57.917,0.0
08/06/2023 13:50:58.929,0.0
08/06/2023 13:50:59.951,2.00E-04
08/06/2023 13:51:00.974,2.00E-04
08/06/2023 13:51:02.985,0.0
08/06/2023 13:51:03.998,0.0
08/06/2023 13:51:05.017,0.0
08/06/2023 13:51:07.020,0.0
08/06/2023 13:51:08.038,0.0
08/06/2023 13:51:10.043,-4.00E-04
08/06/2023 13:51:11.055,-4.00E-04
08/06/2023 13:51:13.070,1.00E-04
08/06/2023 13:51:15.105,1.00E-04
08/06/2023 13:51:17.113,1.00E-04
08/06/2023 13:51:23.166,1.00E-04
08/06/2023 13:51:25.194,1.00E-04
08/06/2023 13:51:33.233,0.0
08/06/2023 13:51:34.246,0.0
08/06/2023 13:51:35.256,0.0
08/06/2023 13:51:36.272,0.0
08/06/2023 13:51:37.282,0.0
08/06/2023 13:51:39.288,5.00E-04
08/06/2023 13:51:40.284,5.00E-04
08/06/2023 13:51:43.294,0.0
08/06/2023 13:51:44.298,0.0
08/06/2023 13:51:46.308,4.00E-04
08/06/2023 13:51:47.305,4.00E-04
08/06/2023 13:51:49.326,1.00E-04
08/06/2023 13:51:50.332,1.00E-04
08/06/2023 13:52:05.444,3.00E-04
08/06/2023 13:52:06.447,3.00E-04
08/06/2023 13:52:15.512,2.00E-04
08/06/2023 13:52:16.532,2.00E-04
08/06/2023 13:52:24.635,1.00E-04
08/06/2023 13:52:25.637,1.00E-04
08/06/2023 13:52:38.788,4.00E-04
08/06/2023 13:52:39.797,4.00E-04
08/06/2023 13:52:54.953,0.0
08/06/2023 13:52:55.958,0.0
08/06/2023 13:52:56.963,0.0
08/06/2023 13:52:57.982,0.0
08/06/2023 13:52:58.995,-4.00E-04
08/06/2023 13:53:00.012,-4.00E-04
08/06/2023 13:53:05.033,3.00E-04
08/06/2023 13:53:07.070,3.00E-04
08/06/2023 13:53:09.102,3.00E-04
08/06/2023 13:53:11.139,3.00E-04
08/06/2023 13:53:18.174,2.00E-04
08/06/2023 13:53:20.189,2.00E-04
08/06/2023 13:53:28.219,2.00E-04
08/06/2023 13:53:30.230,2.00E-04
08/06/2023 13:53:32.236,2.00E-04
08/06/2023 13:53:34.268,2.00E-04
08/06/2023 13:53:35.281,3.00E-04
08/06/2023 13:53:36.279,3.00E-04
08/06/2023 13:53:38.298,2.00E-04
08/06/2023 13:53:39.302,2.00E-04
08/06/2023 13:53:48.374,5.00E-04
08/06/2023 13:53:49.383,5.00E-04
08/06/2023 13:53:51.385,0.0
08/06/2023 13:53:53.404,0.0
08/06/2023 13:53:54.414,0.0
08/06/2023 13:53:55.424,2.00E-04
08/06/2023 13:53:56.426,2.00E-04
08/06/2023 13:54:01.494,0.0
08/06/2023 13:54:02.514,0.0
08/06/2023 13:54:04.517,0.0
08/06/2023 13:54:05.536,-1.00E-04
08/06/2023 13:54:06.533,-1.00E-04
08/06/2023 13:54:11.591,1.00E-04
08/06/2023 13:54:13.626,1.00E-04
08/06/2023 13:54:15.643,2.00E-04
08/06/2023 13:54:17.667,2.00E-04
08/06/2023 13:54:22.689,0.0
08/06/2023 13:54:24.688,0.0
08/06/2023 13:54:25.691,0.0
08/06/2023 13:54:26.703,-1.00E-04
08/06/2023 13:54:27.713,-1.00E-04
08/06/2023 13:54:29.738,4.00E-04
08/06/2023 13:54:31.760,4.00E-04
08/06/2023 13:54:36.796,2.00E-04
08/06/2023 13:54:38.814,2.00E-04
08/06/2023 13:54:46.886,0.0
08/06/2023 13:54:48.887,0.0
08/06/2023 13:54:49.907,1.00E-04
08/06/2023 13:54:50.913,1.00E-04
08/06/2023 13:54:53.925,0.0
08/06/2023 13:54:54.935,0.0
08/06/2023 13:54:55.937,0.0
08/06/2023 13:54:56.956,0.0
08/06/2023 13:54:58.960,0.0
08/06/2023 13:54:59.972,0.0
08/06/2023 13:55:00.986,2.00E-04
08/06/2023 13:55:01.983,2.00E-04
08/06/2023 13:55:14.048,0.0
08/06/2023 13:55:15.069,0.0
08/06/2023 13:55:16.077,0.0
08/06/2023 13:55:17.086,1.00E-04
08/06/2023 13:55:18.097,1.00E-04
08/06/2023 13:55:21.121,0.0
08/06/2023 13:55:22.126,0.0
08/06/2023 13:55:24.139,1.00E-04
08/06/2023 13:55:25.151,1.00E-04
08/06/2023 13:55:27.185,2.00E-04
08/06/2023 13:55:28.204,2.00E-04
08/06/2023 13:55:30.224,0.0
08/06/2023 13:55:31.227,0.0
08/06/2023 13:55:32.238,0.0
08/06/2023 13:55:34.239,0.0
08/06/2023 13:55:36.238,-2.00E-04
08/06/2023 13:55:38.267,-2.00E-04
08/06/2023 13:55:40.300,-3.00E-04
08/06/2023 13:55:42.310,-3.00E-04
08/06/2023 13:55:43.314,1.00E-04
08/06/2023 13:55:45.321,1.00E-04
08/06/2023 13:55:46.324,2.00E-04
08/06/2023 13:55:47.344,2.00E-04
08/06/2023 13:55:53.379,0.0
08/06/2023 13:55:54.383,0.0
08/06/2023 13:55:56.383,-4.00E-04
08/06/2023 13:55:57.387,-4.00E-04
08/06/2023 13:56:00.430,2.00E-04
08/06/2023 13:56:02.451,2.00E-04
08/06/2023 13:56:06.468,4.00E-04
08/06/2023 13:56:08.484,4.00E-04
08/06/2023 13:56:10.504,1.00E-04
08/06/2023 13:56:12.528,1.00E-04
08/06/2023 13:56:13.531,3.00E-04
08/06/2023 13:56:14.528,3.00E-04
08/06/2023 13:56:16.565,1.00E-04
08/06/2023 13:56:17.575,1.00E-04
08/06/2023 13:56:20.608,0.0
08/06/2023 13:56:21.613,0.0
08/06/2023 13:56:22.621,2.00E-04
08/06/2023 13:56:23.623,2.00E-04
08/06/2023 13:56:39.748,1.00E-04
08/06/2023 13:56:40.744,1.00E-04
08/06/2023 13:56:42.762,0.0
08/06/2023 13:56:43.778,0.0
08/06/2023 13:56:44.789,0.0
08/06/2023 13:56:46.800,2.00E-04
08/06/2023 13:56:47.797,2.00E-04
08/06/2023 13:56:49.807,1.00E-04
08/06/2023 13:56:50.825,1.00E-04
08/06/2023 13:56:56.825,2.00E-04
08/06/2023 13:56:57.831,2.00E-04
08/06/2023 13:57:00.850,3.00E-04
08/06/2023 13:57:01.854,3.00E-04
08/06/2023 13:57:13.952,4.00E-04
08/06/2023 13:57:14.962,4.00E-04
08/06/2023 13:57:16.968,2.00E-04
08/06/2023 13:57:17.970,2.00E-04
08/06/2023 13:57:24.012,3.00E-04
08/06/2023 13:57:25.017,3.00E-04
08/06/2023 13:57:27.056,2.00E-04
08/06/2023 13:57:28.068,2.00E-04
08/06/2023 13:57:31.090,3.00E-04
08/06/2023 13:57:32.104,3.00E-04
08/06/2023 13:57:33.105,1.00E-04
08/06/2023 13:57:34.109,1.00E-04
08/06/2023 13:57:37.142,0.0
08/06/2023 13:57:38.162,0.0
08/06/2023 13:57:39.185,0.0
08/06/2023 13:57:41.186,2.00E-04
08/06/2023 13:57:42.196,2.00E-04
08/06/2023 13:57:43.199,4.00E-04
08/06/2023 13:57:44.216,4.00E-04
08/06/2023 13:57:47.251,1.00E-04
08/06/2023 13:57:48.270,1.00E-04
08/06/2023 13:57:50.296,0.0
08/06/2023 13:57:51.298,0.0
08/06/2023 13:57:52.307,0.0
08/06/2023 13:57:53.310,-5.00E-04
08/06/2023 13:57:54.329,-5.00E-04
08/06/2023 13:57:56.337,3.00E-04
08/06/2023 13:57:58.365,3.00E-04
08/06/2023 13:58:00.389,0.0
08/06/2023 13:58:01.406,0.0
08/06/2023 13:58:02.407,0.0
08/06/2023 13:58:04.424,0.0
08/06/2023 13:58:05.431,0.0
08/06/2023 13:58:06.454,3.00E-04
08/06/2023 13:58:07.457,3.00E-04
08/06/2023 13:58:10.494,0.0
08/06/2023 13:58:11.509,0.0
08/06/2023 13:58:12.516,1.00E-04
08/06/2023 13:58:13.526,1.00E-04
08/06/2023 13:58:19.599,2.00E-04
08/06/2023 13:58:20.610,2.00E-04
08/06/2023 13:58:26.656,1.00E-04
08/06/2023 13:58:27.676,1.00E-04
08/06/2023 13:58:31.698,0.0
08/06/2023 13:58:33.698,0.0
08/06/2023 13:58:34.705,0.0
08/06/2023 13:58:35.706,1.00E-04
08/06/2023 13:58:36.716,1.00E-04
08/06/2023 13:58:38.718,3.00E-04
08/06/2023 13:58:39.735,3.00E-04
08/06/2023 13:58:41.749,2.00E-04
08/06/2023 13:58:42.746,2.00E-04
08/06/2023 13:58:44.757,0.0
08/06/2023 13:58:45.758,0.0
08/06/2023 13:58:46.762,0.0
08/06/2023 13:58:48.766,3.00E-04
