'EPIC Sub.PG.V Log File

'Date,Sub.PG.V
08/06/2023 00:06:01.828,7.122
08/06/2023 00:06:02.836,7.140
08/06/2023 00:06:03.874,7.100
08/06/2023 00:06:04.895,7.115
08/06/2023 00:06:05.921,7.130
08/06/2023 00:06:06.945,7.140
08/06/2023 00:06:07.966,7.135
08/06/2023 00:06:08.980,7.135
08/06/2023 00:06:09.995,7.121
08/06/2023 00:06:11.019,7.120
08/06/2023 00:06:12.033,7.106
08/06/2023 00:06:13.055,7.112
08/06/2023 00:06:14.066,7.133
08/06/2023 00:06:15.083,7.129
08/06/2023 00:06:16.103,7.135
08/06/2023 00:06:17.114,7.095
08/06/2023 00:06:18.137,7.126
08/06/2023 00:06:19.157,7.150
08/06/2023 00:06:20.176,7.141
08/06/2023 00:06:21.188,7.110
08/06/2023 00:06:22.218,7.124
08/06/2023 00:06:23.228,7.132
08/06/2023 00:06:24.251,7.124
08/06/2023 00:06:25.279,7.134
08/06/2023 00:06:26.298,7.123
08/06/2023 00:06:27.309,7.131
08/06/2023 00:06:28.333,7.147
08/06/2023 00:06:29.360,7.136
08/06/2023 00:06:30.385,7.122
08/06/2023 00:06:31.410,7.137
08/06/2023 00:06:32.433,7.140
08/06/2023 00:06:33.454,7.136
08/06/2023 00:06:34.476,7.133
08/06/2023 00:06:35.488,7.140
08/06/2023 00:06:36.499,7.128
08/06/2023 00:06:37.513,7.125
08/06/2023 00:06:38.523,7.108
08/06/2023 00:06:39.534,7.112
08/06/2023 00:06:40.559,7.140
08/06/2023 00:06:41.580,7.107
08/06/2023 00:06:42.601,7.142
08/06/2023 00:06:43.613,7.120
08/06/2023 00:06:44.633,7.109
08/06/2023 00:06:45.642,7.137
08/06/2023 00:06:46.653,7.137
08/06/2023 00:06:47.668,7.127
08/06/2023 00:06:48.685,7.132
08/06/2023 00:06:49.694,7.146
08/06/2023 00:06:50.724,7.126
08/06/2023 00:06:51.744,7.139
08/06/2023 00:06:52.766,7.122
08/06/2023 00:06:53.778,7.136
08/06/2023 00:06:54.800,7.111
08/06/2023 00:06:55.816,7.135
08/06/2023 00:06:56.827,7.141
08/06/2023 00:06:57.837,7.140
08/06/2023 00:06:58.854,7.114
08/06/2023 00:06:59.862,7.160
08/06/2023 00:07:00.872,7.128
08/06/2023 00:07:01.888,7.124
08/06/2023 00:07:02.913,7.116
08/06/2023 00:07:03.937,7.151
08/06/2023 00:07:04.948,7.119
08/06/2023 00:07:05.961,7.126
08/06/2023 00:07:06.981,7.131
08/06/2023 00:07:07.991,7.139
08/06/2023 00:07:09.013,7.152
08/06/2023 00:07:10.026,7.140
08/06/2023 00:07:11.035,7.132
08/06/2023 00:07:12.045,7.142
08/06/2023 00:07:13.064,7.134
08/06/2023 00:07:14.097,7.141
08/06/2023 00:07:15.116,7.135
08/06/2023 00:07:16.147,7.133
08/06/2023 00:07:17.166,7.140
08/06/2023 00:07:18.179,7.136
08/06/2023 00:07:19.204,7.154
08/06/2023 00:07:20.227,7.151
08/06/2023 00:07:21.257,7.141
08/06/2023 00:07:22.275,7.133
08/06/2023 00:07:23.299,7.139
08/06/2023 00:07:24.322,7.132
08/06/2023 00:07:25.339,7.143
08/06/2023 00:07:26.359,7.137
08/06/2023 00:07:27.369,7.110
08/06/2023 00:07:28.378,7.115
08/06/2023 00:07:29.402,7.124
08/06/2023 00:07:30.411,7.121
08/06/2023 00:07:31.422,7.144
08/06/2023 00:07:32.440,7.152
08/06/2023 00:07:33.462,7.153
08/06/2023 00:07:34.471,7.142
08/06/2023 00:07:35.482,7.150
08/06/2023 00:07:36.491,7.147
08/06/2023 00:07:37.514,7.126
08/06/2023 00:07:38.536,7.129
08/06/2023 00:07:39.558,7.137
08/06/2023 00:07:40.572,7.143
08/06/2023 00:07:41.585,7.130
08/06/2023 00:07:42.609,7.160
08/06/2023 00:07:43.620,7.128
08/06/2023 00:07:44.647,7.134
08/06/2023 00:07:45.671,7.139
08/06/2023 00:07:46.683,7.138
08/06/2023 00:07:47.717,7.138
08/06/2023 00:07:48.728,7.114
08/06/2023 00:07:49.738,7.145
08/06/2023 00:07:50.750,7.165
08/06/2023 00:07:51.762,7.133
08/06/2023 00:07:52.785,7.151
08/06/2023 00:07:53.808,7.142
08/06/2023 00:07:54.829,7.153
08/06/2023 00:07:55.840,7.122
08/06/2023 00:07:56.851,7.120
08/06/2023 00:07:57.872,7.150
08/06/2023 00:07:58.882,7.139
08/06/2023 00:07:59.906,7.128
08/06/2023 00:08:00.916,7.124
08/06/2023 00:08:01.928,7.155
08/06/2023 00:08:02.953,7.149
08/06/2023 00:08:03.962,7.134
08/06/2023 00:08:04.985,7.139
08/06/2023 00:08:06.001,7.132
08/06/2023 00:08:07.017,7.135
08/06/2023 00:08:08.028,7.131
08/06/2023 00:08:09.051,7.133
08/06/2023 00:08:10.062,7.134
08/06/2023 00:08:11.082,7.140
08/06/2023 00:08:12.108,7.178
08/06/2023 00:08:13.117,7.157
08/06/2023 00:08:14.139,7.123
08/06/2023 00:08:15.148,7.162
08/06/2023 00:08:16.170,7.120
08/06/2023 00:08:17.193,7.139
08/06/2023 00:08:18.214,7.161
08/06/2023 00:08:19.222,7.133
08/06/2023 00:08:20.231,7.147
08/06/2023 00:08:21.254,7.148
08/06/2023 00:08:22.265,7.152
08/06/2023 00:08:23.285,7.134
08/06/2023 00:08:24.294,7.133
08/06/2023 00:08:25.306,7.159
08/06/2023 00:08:26.329,7.157
08/06/2023 00:08:27.352,7.147
08/06/2023 00:08:28.378,7.150
08/06/2023 00:08:29.392,7.137
08/06/2023 00:08:30.403,7.140
08/06/2023 00:08:31.413,7.140
08/06/2023 00:08:32.438,7.150
08/06/2023 00:08:33.461,7.151
08/06/2023 00:08:34.473,7.151
08/06/2023 00:08:35.491,7.164
08/06/2023 00:08:36.508,7.149
08/06/2023 00:08:37.529,7.130
08/06/2023 00:08:38.541,7.137
08/06/2023 00:08:39.553,7.142
08/06/2023 00:08:40.563,7.169
08/06/2023 00:08:41.582,7.157
08/06/2023 00:08:42.592,7.132
08/06/2023 00:08:43.601,7.153
08/06/2023 00:08:44.622,7.143
08/06/2023 00:08:45.632,7.158
08/06/2023 00:08:46.644,7.169
08/06/2023 00:08:47.669,7.151
08/06/2023 00:08:48.692,7.129
08/06/2023 00:08:49.717,7.150
08/06/2023 00:08:50.737,7.141
08/06/2023 00:08:51.748,7.137
08/06/2023 00:08:52.771,7.157
08/06/2023 00:08:53.782,7.173
08/06/2023 00:08:54.804,7.149
08/06/2023 00:08:55.828,7.166
08/06/2023 00:08:56.852,7.168
08/06/2023 00:08:57.863,7.161
08/06/2023 00:08:58.879,7.159
08/06/2023 00:08:59.900,7.140
08/06/2023 00:09:00.922,7.159
08/06/2023 00:09:01.941,7.168
08/06/2023 00:09:02.954,7.145
08/06/2023 00:09:03.971,7.131
08/06/2023 00:09:04.979,7.139
08/06/2023 00:09:06.002,7.145
08/06/2023 00:09:07.026,7.157
08/06/2023 00:09:08.046,7.155
08/06/2023 00:09:09.067,7.178
08/06/2023 00:09:10.090,7.155
08/06/2023 00:09:11.111,7.146
08/06/2023 00:09:12.122,7.144
08/06/2023 00:09:13.144,7.158
08/06/2023 00:09:14.169,7.158
08/06/2023 00:09:15.178,7.139
08/06/2023 00:09:16.200,7.127
08/06/2023 00:09:17.224,7.165
08/06/2023 00:09:18.236,7.147
08/06/2023 00:09:19.247,7.172
08/06/2023 00:09:20.255,7.171
08/06/2023 00:09:21.270,7.139
08/06/2023 00:09:22.279,7.142
08/06/2023 00:09:23.290,7.145
08/06/2023 00:09:24.313,7.145
08/06/2023 00:09:25.342,7.157
08/06/2023 00:09:26.360,7.155
08/06/2023 00:09:27.389,7.161
08/06/2023 00:09:28.408,7.138
08/06/2023 00:09:29.423,7.141
08/06/2023 00:09:30.442,7.159
08/06/2023 00:09:31.456,7.140
08/06/2023 00:09:32.469,7.151
08/06/2023 00:09:33.478,7.154
08/06/2023 00:09:34.494,7.168
08/06/2023 00:09:35.515,7.169
08/06/2023 00:09:36.536,7.166
08/06/2023 00:09:37.557,7.173
08/06/2023 00:09:38.580,7.164
08/06/2023 00:09:39.604,7.149
08/06/2023 00:09:40.613,7.165
08/06/2023 00:09:41.634,7.157
08/06/2023 00:09:42.644,7.170
08/06/2023 00:09:43.655,7.143
08/06/2023 00:09:44.665,7.156
08/06/2023 00:09:45.688,7.182
08/06/2023 00:09:46.697,7.190
08/06/2023 00:09:47.716,7.164
08/06/2023 00:09:48.737,7.182
08/06/2023 00:09:49.765,7.171
08/06/2023 00:09:50.788,7.167
08/06/2023 00:09:51.811,7.178
08/06/2023 00:09:52.823,7.181
08/06/2023 00:09:53.832,7.164
08/06/2023 00:09:54.846,7.150
08/06/2023 00:09:55.857,7.143
08/06/2023 00:09:56.877,7.151
08/06/2023 00:09:57.909,7.148
08/06/2023 00:09:58.927,7.160
08/06/2023 00:09:59.948,7.150
08/06/2023 00:10:00.958,7.166
08/06/2023 00:10:01.973,7.150
08/06/2023 00:10:02.982,7.151
08/06/2023 00:10:03.994,7.177
08/06/2023 00:10:05.016,7.153
08/06/2023 00:10:06.031,7.155
08/06/2023 00:10:07.052,7.155
08/06/2023 00:10:08.074,7.183
08/06/2023 00:10:09.086,7.152
08/06/2023 00:10:10.114,7.150
08/06/2023 00:10:11.141,7.162
08/06/2023 00:10:12.159,7.165
08/06/2023 00:10:13.167,7.167
08/06/2023 00:10:14.197,7.161
08/06/2023 00:10:15.216,7.193
08/06/2023 00:10:16.234,7.179
08/06/2023 00:10:17.245,7.179
08/06/2023 00:10:18.264,7.148
08/06/2023 00:10:19.277,7.167
08/06/2023 00:10:20.288,7.182
08/06/2023 00:10:21.312,7.175
08/06/2023 00:10:22.320,7.137
08/06/2023 00:10:23.343,7.161
08/06/2023 00:10:24.351,7.206
08/06/2023 00:10:25.360,7.154
08/06/2023 00:10:26.373,7.182
08/06/2023 00:10:27.393,7.169
08/06/2023 00:10:28.419,7.169
08/06/2023 00:10:29.437,7.149
08/06/2023 00:10:30.446,7.153
08/06/2023 00:10:31.467,7.191
08/06/2023 00:10:32.482,7.162
08/06/2023 00:10:33.492,7.171
08/06/2023 00:10:34.500,7.167
08/06/2023 00:10:35.512,7.170
08/06/2023 00:10:36.522,7.158
08/06/2023 00:10:37.534,7.170
08/06/2023 00:10:38.545,7.143
08/06/2023 00:10:39.562,7.188
08/06/2023 00:10:40.581,7.183
08/06/2023 00:10:41.593,7.168
08/06/2023 00:10:42.604,7.158
08/06/2023 00:10:43.620,7.180
08/06/2023 00:10:44.643,7.181
08/06/2023 00:10:45.663,7.168
08/06/2023 00:10:46.679,7.169
08/06/2023 00:10:47.695,7.161
08/06/2023 00:10:48.716,7.131
08/06/2023 00:10:49.726,7.153
08/06/2023 00:10:50.736,7.142
08/06/2023 00:10:51.759,7.144
08/06/2023 00:10:52.777,7.147
08/06/2023 00:10:53.788,7.155
08/06/2023 00:10:54.810,7.151
08/06/2023 00:10:55.833,7.158
08/06/2023 00:10:56.847,7.182
08/06/2023 00:10:57.871,7.154
08/06/2023 00:10:58.878,7.178
08/06/2023 00:10:59.887,7.175
08/06/2023 00:11:00.910,7.154
08/06/2023 00:11:01.920,7.136
08/06/2023 00:11:02.943,7.182
08/06/2023 00:11:03.952,7.165
08/06/2023 00:11:04.965,7.178
08/06/2023 00:11:05.987,7.154
08/06/2023 00:11:07.002,7.163
08/06/2023 00:11:08.027,7.158
08/06/2023 00:11:09.053,7.180
08/06/2023 00:11:10.068,7.136
08/06/2023 00:11:11.078,7.167
08/06/2023 00:11:12.097,7.160
08/06/2023 00:11:13.117,7.161
08/06/2023 00:11:14.130,7.181
08/06/2023 00:11:15.161,7.151
08/06/2023 00:11:16.180,7.155
08/06/2023 00:11:17.192,7.154
08/06/2023 00:11:18.211,7.157
08/06/2023 00:11:19.229,7.152
08/06/2023 00:11:20.242,7.147
08/06/2023 00:11:21.267,7.174
08/06/2023 00:11:22.288,7.160
08/06/2023 00:11:23.300,7.147
08/06/2023 00:11:24.308,7.149
08/06/2023 00:11:25.318,7.146
08/06/2023 00:11:26.329,7.155
08/06/2023 00:11:27.350,7.197
08/06/2023 00:11:28.358,7.153
08/06/2023 00:11:29.367,7.166
08/06/2023 00:11:30.380,7.147
08/06/2023 00:11:31.388,7.165
08/06/2023 00:11:32.399,7.177
08/06/2023 00:11:33.409,7.145
08/06/2023 00:11:34.416,7.152
08/06/2023 00:11:35.429,7.159
08/06/2023 00:11:36.448,7.154
08/06/2023 00:11:37.475,7.152
08/06/2023 00:11:38.485,7.152
08/06/2023 00:11:39.499,7.150
08/06/2023 00:11:40.513,7.155
08/06/2023 00:11:41.535,7.139
08/06/2023 00:11:42.549,7.152
08/06/2023 00:11:43.562,7.153
08/06/2023 00:11:44.574,7.149
08/06/2023 00:11:45.586,7.160
08/06/2023 00:11:46.595,7.194
08/06/2023 00:11:47.610,7.167
08/06/2023 00:11:48.628,7.157
08/06/2023 00:11:49.655,7.156
08/06/2023 00:11:50.669,7.155
08/06/2023 00:11:51.693,7.158
08/06/2023 00:11:52.715,7.160
08/06/2023 00:11:53.730,7.169
08/06/2023 00:11:54.752,7.149
08/06/2023 00:11:55.770,7.153
08/06/2023 00:11:56.793,7.161
08/06/2023 00:11:57.812,7.154
08/06/2023 00:11:58.830,7.172
08/06/2023 00:11:59.853,7.143
08/06/2023 00:12:00.863,7.183
08/06/2023 00:12:01.886,7.168
08/06/2023 00:12:02.894,7.170
08/06/2023 00:12:03.917,7.152
08/06/2023 00:12:04.926,7.158
08/06/2023 00:12:05.958,7.148
08/06/2023 00:12:06.971,7.140
08/06/2023 00:12:07.990,7.139
08/06/2023 00:12:09.007,7.159
08/06/2023 00:12:10.018,7.150
08/06/2023 00:12:11.028,7.142
08/06/2023 00:12:12.039,7.156
08/06/2023 00:12:13.047,7.145
08/06/2023 00:12:14.061,7.144
08/06/2023 00:12:15.072,7.165
08/06/2023 00:12:16.094,7.153
08/06/2023 00:12:17.103,7.178
08/06/2023 00:12:18.123,7.169
08/06/2023 00:12:19.149,7.168
08/06/2023 00:12:20.171,7.143
08/06/2023 00:12:21.182,7.159
08/06/2023 00:12:22.195,7.159
08/06/2023 00:12:23.208,7.152
08/06/2023 00:12:24.233,7.144
08/06/2023 00:12:25.248,7.163
08/06/2023 00:12:26.264,7.161
08/06/2023 00:12:27.273,7.167
08/06/2023 00:12:28.287,7.142
08/06/2023 00:12:29.300,7.146
08/06/2023 00:12:30.321,7.140
08/06/2023 00:12:31.332,7.158
08/06/2023 00:12:32.346,7.101
08/06/2023 00:12:33.365,7.144
08/06/2023 00:12:34.375,7.173
08/06/2023 00:12:35.386,7.147
08/06/2023 00:12:36.406,7.138
08/06/2023 00:12:37.428,7.164
08/06/2023 00:12:38.447,7.167
08/06/2023 00:12:39.469,7.142
08/06/2023 00:12:40.489,7.142
08/06/2023 00:12:41.511,7.151
08/06/2023 00:12:42.522,7.157
08/06/2023 00:12:43.543,7.152
08/06/2023 00:12:44.557,7.158
08/06/2023 00:12:45.569,7.144
08/06/2023 00:12:46.593,7.159
08/06/2023 00:12:47.606,7.117
08/06/2023 00:12:48.625,7.135
08/06/2023 00:12:49.644,7.132
08/06/2023 00:12:50.665,7.127
08/06/2023 00:12:51.677,7.163
08/06/2023 00:12:52.705,7.137
08/06/2023 00:12:53.726,7.143
08/06/2023 00:12:54.756,7.155
08/06/2023 00:12:55.771,7.131
08/06/2023 00:12:56.795,7.115
08/06/2023 00:12:57.803,7.137
08/06/2023 00:12:58.812,7.166
08/06/2023 00:12:59.832,7.171
08/06/2023 00:13:00.849,7.152
08/06/2023 00:13:01.867,7.136
08/06/2023 00:13:02.889,7.137
08/06/2023 00:13:03.900,7.165
08/06/2023 00:13:04.924,7.138
08/06/2023 00:13:05.935,7.152
08/06/2023 00:13:06.957,7.163
08/06/2023 00:13:07.967,7.138
08/06/2023 00:13:08.985,7.143
08/06/2023 00:13:09.993,7.165
08/06/2023 00:13:11.004,7.149
08/06/2023 00:13:12.026,7.154
08/06/2023 00:13:13.039,7.165
08/06/2023 00:13:14.064,7.148
08/06/2023 00:13:15.093,7.146
08/06/2023 00:13:16.101,7.167
08/06/2023 00:13:17.112,7.137
08/06/2023 00:13:18.121,7.135
08/06/2023 00:13:19.152,7.139
08/06/2023 00:13:20.169,7.156
08/06/2023 00:13:21.184,7.167
08/06/2023 00:13:22.206,7.161
08/06/2023 00:13:23.219,7.155
08/06/2023 00:13:24.232,7.136
08/06/2023 00:13:25.256,7.158
08/06/2023 00:13:26.279,7.154
08/06/2023 00:13:27.288,7.141
08/06/2023 00:13:28.299,7.129
08/06/2023 00:13:29.308,7.148
08/06/2023 00:13:30.321,7.150
08/06/2023 00:13:31.335,7.166
08/06/2023 00:13:32.356,7.151
08/06/2023 00:13:33.365,7.128
08/06/2023 00:13:34.387,7.152
08/06/2023 00:13:35.410,7.125
08/06/2023 00:13:36.423,7.152
08/06/2023 00:13:37.436,7.146
08/06/2023 00:13:38.445,7.143
08/06/2023 00:13:39.464,7.166
08/06/2023 00:13:40.476,7.141
08/06/2023 00:13:41.484,7.145
08/06/2023 00:13:42.507,7.118
08/06/2023 00:13:43.521,7.134
08/06/2023 00:13:44.544,7.159
08/06/2023 00:13:45.558,7.139
08/06/2023 00:13:46.584,7.134
08/06/2023 00:13:47.594,7.144
08/06/2023 00:13:48.604,7.123
08/06/2023 00:13:49.612,7.143
08/06/2023 00:13:50.636,7.141
08/06/2023 00:13:51.647,7.132
08/06/2023 00:13:52.658,7.130
08/06/2023 00:13:53.682,7.123
08/06/2023 00:13:54.695,7.133
08/06/2023 00:13:55.705,7.127
08/06/2023 00:13:56.723,7.155
08/06/2023 00:13:57.733,7.125
08/06/2023 00:13:58.754,7.130
08/06/2023 00:13:59.778,7.131
08/06/2023 00:14:00.800,7.105
08/06/2023 00:14:01.824,7.157
08/06/2023 00:14:02.842,7.123
08/06/2023 00:14:03.866,7.124
08/06/2023 00:14:04.876,7.141
08/06/2023 00:14:05.884,7.118
08/06/2023 00:14:06.916,7.146
08/06/2023 00:14:07.933,7.143
08/06/2023 00:14:08.946,7.130
08/06/2023 00:14:09.975,7.125
08/06/2023 00:14:10.994,7.138
08/06/2023 00:14:12.006,7.106
08/06/2023 00:14:13.027,7.134
08/06/2023 00:14:14.049,7.135
08/06/2023 00:14:15.061,7.134
08/06/2023 00:14:16.092,7.138
08/06/2023 00:14:17.116,7.142
08/06/2023 00:14:18.132,7.131
08/06/2023 00:14:19.147,7.149
08/06/2023 00:14:20.178,7.131
08/06/2023 00:14:21.194,7.141
08/06/2023 00:14:22.216,7.123
08/06/2023 00:14:23.227,7.116
08/06/2023 00:14:24.261,7.124
08/06/2023 00:14:25.276,7.094
08/06/2023 00:14:26.305,7.116
08/06/2023 00:14:27.323,7.153
08/06/2023 00:14:28.332,7.131
08/06/2023 00:14:29.357,7.107
08/06/2023 00:14:30.367,7.094
08/06/2023 00:14:31.376,7.094
08/06/2023 00:14:32.388,7.103
08/06/2023 00:14:33.414,7.094
08/06/2023 00:14:34.422,7.125
08/06/2023 00:14:35.432,7.125
08/06/2023 00:14:36.455,7.127
08/06/2023 00:14:37.476,7.124
08/06/2023 00:14:38.486,7.114
08/06/2023 00:14:39.495,7.110
08/06/2023 00:14:40.506,7.123
08/06/2023 00:14:41.521,7.150
08/06/2023 00:14:42.542,7.116
08/06/2023 00:14:43.556,7.116
08/06/2023 00:14:44.576,7.122
08/06/2023 00:14:45.585,7.116
08/06/2023 00:14:46.609,7.123
08/06/2023 00:14:47.617,7.098
08/06/2023 00:14:48.633,7.111
08/06/2023 00:14:49.647,7.113
08/06/2023 00:14:50.657,7.089
08/06/2023 00:14:51.680,7.084
08/06/2023 00:14:52.689,7.113
08/06/2023 00:14:53.708,7.135
08/06/2023 00:14:54.723,7.117
08/06/2023 00:14:55.744,7.124
08/06/2023 00:14:56.756,7.130
08/06/2023 00:14:57.767,7.139
08/06/2023 00:14:58.779,7.114
08/06/2023 00:14:59.788,7.116
08/06/2023 00:15:00.797,7.103
08/06/2023 00:15:01.808,7.109
08/06/2023 00:15:02.837,7.110
08/06/2023 00:15:03.847,7.092
08/06/2023 00:15:04.865,7.132
08/06/2023 00:15:05.882,7.141
08/06/2023 00:15:06.901,7.123
08/06/2023 00:15:07.911,7.117
08/06/2023 00:15:08.927,7.132
08/06/2023 00:15:09.938,7.120
08/06/2023 00:15:10.962,7.138
08/06/2023 00:15:11.986,7.160
08/06/2023 00:15:12.995,7.129
08/06/2023 00:15:14.003,7.134
08/06/2023 00:15:15.011,7.121
08/06/2023 00:15:16.023,7.133
08/06/2023 00:15:17.043,7.135
08/06/2023 00:15:18.057,7.156
08/06/2023 00:15:19.079,7.139
08/06/2023 00:15:20.100,7.151
08/06/2023 00:15:21.125,7.145
08/06/2023 00:15:22.148,7.150
08/06/2023 00:15:23.169,7.119
08/06/2023 00:15:24.179,7.130
08/06/2023 00:15:25.202,7.153
08/06/2023 00:15:26.223,7.134
08/06/2023 00:15:27.245,7.124
08/06/2023 00:15:28.269,7.136
08/06/2023 00:15:29.299,7.128
08/06/2023 00:15:30.313,7.133
08/06/2023 00:15:31.326,7.129
08/06/2023 00:15:32.360,7.131
08/06/2023 00:15:33.375,7.135
08/06/2023 00:15:34.389,7.130
08/06/2023 00:15:35.398,7.148
08/06/2023 00:15:36.419,7.133
08/06/2023 00:15:37.435,7.133
08/06/2023 00:15:38.459,7.107
08/06/2023 00:15:39.482,7.133
08/06/2023 00:15:40.491,7.134
08/06/2023 00:15:41.500,7.137
08/06/2023 00:15:42.526,7.135
08/06/2023 00:15:43.536,7.121
08/06/2023 00:15:44.549,7.122
08/06/2023 00:15:45.562,7.153
08/06/2023 00:15:46.583,7.132
08/06/2023 00:15:47.605,7.153
08/06/2023 00:15:48.614,7.138
08/06/2023 00:15:49.638,7.125
08/06/2023 00:15:50.659,7.132
08/06/2023 00:15:51.680,7.136
08/06/2023 00:15:52.692,7.126
08/06/2023 00:15:53.700,7.127
08/06/2023 00:15:54.722,7.142
08/06/2023 00:15:55.732,7.114
08/06/2023 00:15:56.747,7.122
08/06/2023 00:15:57.769,7.116
08/06/2023 00:15:58.789,7.114
08/06/2023 00:15:59.813,7.099
08/06/2023 00:16:00.820,7.118
08/06/2023 00:16:01.833,7.129
08/06/2023 00:16:02.846,7.155
08/06/2023 00:16:03.855,7.145
08/06/2023 00:16:04.869,7.136
08/06/2023 00:16:05.891,7.131
08/06/2023 00:16:06.900,7.132
08/06/2023 00:16:07.916,7.136
08/06/2023 00:16:08.933,7.121
08/06/2023 00:16:09.963,7.123
08/06/2023 00:16:10.978,7.110
08/06/2023 00:16:11.989,7.136
08/06/2023 00:16:13.005,7.116
08/06/2023 00:16:14.032,7.141
08/06/2023 00:16:15.050,7.121
08/06/2023 00:16:16.057,7.111
08/06/2023 00:16:17.067,7.109
08/06/2023 00:16:18.075,7.096
08/06/2023 00:16:19.086,7.108
08/06/2023 00:16:20.099,7.102
08/06/2023 00:16:21.108,7.141
08/06/2023 00:16:22.121,7.107
08/06/2023 00:16:23.131,7.115
08/06/2023 00:16:24.154,7.139
08/06/2023 00:16:25.171,7.128
08/06/2023 00:16:26.181,7.134
08/06/2023 00:16:27.190,7.120
08/06/2023 00:16:28.211,7.131
08/06/2023 00:16:29.234,7.126
08/06/2023 00:16:30.242,7.126
08/06/2023 00:16:31.251,7.122
08/06/2023 00:16:32.273,7.121
08/06/2023 00:16:33.294,7.113
08/06/2023 00:16:34.306,7.125
08/06/2023 00:16:35.343,7.104
08/06/2023 00:16:36.354,7.103
08/06/2023 00:16:37.362,7.118
08/06/2023 00:16:38.371,7.102
08/06/2023 00:16:39.382,7.123
08/06/2023 00:16:40.392,7.112
08/06/2023 00:16:41.408,7.082
08/06/2023 00:16:42.431,7.103
08/06/2023 00:16:43.459,7.081
08/06/2023 00:16:44.490,7.117
08/06/2023 00:16:45.510,7.111
08/06/2023 00:16:46.533,7.129
08/06/2023 00:16:47.552,7.082
08/06/2023 00:16:48.560,7.100
08/06/2023 00:16:49.570,7.110
08/06/2023 00:16:50.579,7.107
08/06/2023 00:16:51.590,7.109
08/06/2023 00:16:52.599,7.132
08/06/2023 00:16:53.624,7.080
08/06/2023 00:16:54.633,7.105
08/06/2023 00:16:55.642,7.132
08/06/2023 00:16:56.653,7.108
08/06/2023 00:16:57.664,7.111
08/06/2023 00:16:58.689,7.118
08/06/2023 00:16:59.702,7.121
08/06/2023 00:17:00.711,7.103
08/06/2023 00:17:01.730,7.120
08/06/2023 00:17:02.739,7.123
08/06/2023 00:17:03.759,7.097
08/06/2023 00:17:04.774,7.087
08/06/2023 00:17:05.792,7.082
08/06/2023 00:17:06.816,7.123
08/06/2023 00:17:07.826,7.134
08/06/2023 00:17:08.838,7.125
08/06/2023 00:17:09.851,7.092
08/06/2023 00:17:10.873,7.101
08/06/2023 00:17:11.894,7.086
08/06/2023 00:17:12.916,7.119
08/06/2023 00:17:13.927,7.114
08/06/2023 00:17:14.935,7.127
08/06/2023 00:17:15.953,7.110
08/06/2023 00:17:16.969,7.127
08/06/2023 00:17:17.991,7.102
08/06/2023 00:17:19.004,7.119
08/06/2023 00:17:20.024,7.114
08/06/2023 00:17:21.037,7.109
08/06/2023 00:17:22.060,7.132
08/06/2023 00:17:23.080,7.113
08/06/2023 00:17:24.100,7.125
08/06/2023 00:17:25.132,7.119
08/06/2023 00:17:26.155,7.122
08/06/2023 00:17:27.176,7.086
08/06/2023 00:17:28.197,7.079
08/06/2023 00:17:29.219,7.105
08/06/2023 00:17:30.228,7.122
08/06/2023 00:17:31.250,7.121
08/06/2023 00:17:32.261,7.102
08/06/2023 00:17:33.285,7.127
08/06/2023 00:17:34.297,7.130
08/06/2023 00:17:35.320,7.126
08/06/2023 00:17:36.333,7.105
08/06/2023 00:17:37.353,7.106
08/06/2023 00:17:38.366,7.123
08/06/2023 00:17:39.375,7.116
08/06/2023 00:17:40.385,7.116
08/06/2023 00:17:41.407,7.114
08/06/2023 00:17:42.436,7.104
08/06/2023 00:17:43.455,7.111
08/06/2023 00:17:44.473,7.101
08/06/2023 00:17:45.496,7.111
08/06/2023 00:17:46.518,7.112
08/06/2023 00:17:47.532,7.104
08/06/2023 00:17:48.557,7.114
08/06/2023 00:17:49.578,7.090
08/06/2023 00:17:50.590,7.119
08/06/2023 00:17:51.610,7.111
08/06/2023 00:17:52.640,7.099
08/06/2023 00:17:53.655,7.101
08/06/2023 00:17:54.673,7.110
08/06/2023 00:17:55.688,7.115
08/06/2023 00:17:56.716,7.096
08/06/2023 00:17:57.737,7.099
08/06/2023 00:17:58.757,7.111
08/06/2023 00:17:59.780,7.112
08/06/2023 00:18:00.800,7.117
08/06/2023 00:18:01.816,7.103
08/06/2023 00:18:02.837,7.127
08/06/2023 00:18:03.854,7.113
08/06/2023 00:18:04.865,7.118
08/06/2023 00:18:05.883,7.124
08/06/2023 00:18:06.902,7.110
08/06/2023 00:18:07.913,7.146
08/06/2023 00:18:08.936,7.122
08/06/2023 00:18:09.946,7.136
08/06/2023 00:18:10.958,7.104
08/06/2023 00:18:11.978,7.105
08/06/2023 00:18:12.992,7.124
08/06/2023 00:18:14.004,7.140
08/06/2023 00:18:15.015,7.111
08/06/2023 00:18:16.028,7.114
08/06/2023 00:18:17.039,7.139
08/06/2023 00:18:18.062,7.140
08/06/2023 00:18:19.074,7.104
08/06/2023 00:18:20.094,7.105
08/06/2023 00:18:21.109,7.093
08/06/2023 00:18:22.119,7.121
08/06/2023 00:18:23.134,7.101
08/06/2023 00:18:24.150,7.113
08/06/2023 00:18:25.166,7.115
08/06/2023 00:18:26.190,7.081
08/06/2023 00:18:27.214,7.115
08/06/2023 00:18:28.231,7.105
